Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index,Name
7,62,Yes,8,0,56.0,Charlie_1126
5,73,No,7,4,59.0,David_1126
3,77,No,5,2,54.0,Eve_1126
5,62,No,7,4,47.0,Alice_1127
7,92,No,5,8,84.0,Bob_1127
5,64,Yes,4,0,50.0,Charlie_1127
5,43,No,8,0,27.0,David_1127
9,69,Yes,6,8,67.0,Eve_1127
3,69,No,6,2,48.0,Alice_1128
6,52,Yes,9,9,42.0,Bob_1128
1,81,Yes,4,4,55.0,Charlie_1128
5,88,No,4,8,73.0,David_1128
8,53,Yes,7,4,46.0,Eve_1128
5,95,Yes,8,2,81.0,Alice_1129
9,86,Yes,8,8,82.0,Bob_1129
6,47,Yes,7,6,35.0,Charlie_1129
8,94,No,8,6,92.0,David_1129
8,63,No,8,7,59.0,Eve_1129
3,57,Yes,6,4,35.0,Alice_1130
7,74,No,8,1,65.0,Bob_1130
7,64,Yes,4,8,53.0,Charlie_1130
6,56,Yes,6,2,45.0,David_1130
7,71,No,4,1,61.0,Eve_1130
2,95,Yes,4,9,74.0,Alice_1131
9,63,No,7,9,60.0,Bob_1131
1,46,Yes,9,4,23.0,Charlie_1131
1,52,No,8,7,25.0,David_1131
3,66,No,8,2,45.0,Eve_1131
3,87,Yes,8,5,68.0,Alice_1132
1,44,No,8,8,21.0,Bob_1132
7,75,Yes,6,1,65.0,Charlie_1132
4,65,No,5,7,45.0,David_1132
2,81,Yes,4,9,58.0,Eve_1132
5,84,No,9,6,76.0,Alice_1133
6,70,No,9,2,57.0,Bob_1133
9,49,No,5,0,46.0,Charlie_1133
4,85,Yes,5,5,68.0,David_1133
2,65,No,5,1,40.0,Eve_1133
5,61,Yes,6,2,45.0,Alice_1134
3,51,No,5,4,31.0,Bob_1134
2,71,No,6,7,50.0,Charlie_1134
1,66,Yes,7,1,43.0,David_1134
2,72,No,7,5,50.0,Eve_1134
6,92,Yes,9,0,80.0,Alice_1135
8,91,Yes,7,6,90.0,Bob_1135
3,59,Yes,6,3,38.0,Charlie_1135
9,78,Yes,6,0,73.0,David_1135
9,80,Yes,4,8,78.0,Eve_1135
2,79,No,5,8,54.0,Alice_1136
8,98,Yes,8,2,92.0,Bob_1136
5,52,No,8,5,39.0,Charlie_1136
4,53,Yes,5,6,41.0,David_1136
5,83,Yes,8,3,71.0,Eve_1136
4,79,No,8,5,65.0,Alice_1137
8,92,No,8,8,87.0,Bob_1137
4,61,Yes,9,9,47.0,Charlie_1137
6,57,Yes,6,5,42.0,David_1137
2,87,No,6,6,62.0,Eve_1137
5,68,No,6,5,54.0,Alice_1138
6,82,Yes,5,6,71.0,Bob_1138
5,55,Yes,7,0,42.0,Charlie_1138
2,85,Yes,9,5,64.0,David_1138
7,74,No,9,8,70.0,Eve_1138
4,92,Yes,8,2,77.0,Alice_1139
8,73,No,4,5,62.0,Bob_1139
7,42,No,6,3,28.0,Charlie_1139
7,43,Yes,9,6,36.0,David_1139
9,93,Yes,9,6,92.0,Eve_1139
1,44,No,4,8,18.0,Alice_1140
6,49,Yes,8,3,37.0,Bob_1140
6,91,Yes,9,7,81.0,Charlie_1140
6,68,No,9,7,57.0,David_1140
6,71,Yes,7,7,61.0,Eve_1140
7,70,No,4,7,62.0,Alice_1141
6,41,No,8,5,27.0,Bob_1141
1,51,Yes,8,7,26.0,Charlie_1141
3,66,No,6,5,48.0,David_1141
2,44,No,7,9,18.0,Eve_1141
6,76,Yes,8,1,66.0,Alice_1142
8,66,No,7,2,59.0,Bob_1142
3,62,Yes,6,5,41.0,Charlie_1142
8,72,No,4,6,64.0,David_1142
8,43,No,9,3,40.0,Eve_1142
5,98,No,9,0,84.0,Alice_1143
8,60,No,5,3,51.0,Bob_1143
6,63,No,5,5,49.0,Charlie_1143
5,83,No,5,7,67.0,David_1143
9,70,No,9,3,70.0,Eve_1143
7,83,Yes,7,9,75.0,Alice_1144
8,87,No,5,0,80.0,Bob_1144
1,63,Yes,4,4,35.0,Charlie_1144
2,88,No,8,6,65.0,David_1144
8,92,No,7,5,86.0,Eve_1144
9,49,Yes,9,2,45.0,Alice_1145
4,88,Yes,4,6,69.0,Bob_1145
9,88,Yes,9,3,86.0,Charlie_1145
4,89,No,7,4,75.0,David_1145
9,41,Yes,7,6,39.0,Eve_1145
7,70,No,7,1,59.0,Alice_1146
2,64,No,6,3,42.0,Bob_1146
9,43,Yes,8,3,42.0,Charlie_1146
4,90,No,5,5,70.0,David_1146
8,50,Yes,6,6,48.0,Eve_1146
7,56,Yes,8,3,49.0,Alice_1147
7,83,Yes,9,9,78.0,Bob_1147
8,41,Yes,5,0,34.0,Charlie_1147
1,45,No,6,0,18.0,David_1147
5,48,No,6,4,33.0,Eve_1147
2,44,Yes,4,0,20.0,Alice_1148
2,59,Yes,6,2,35.0,Bob_1148
1,68,No,7,8,46.0,Charlie_1148
5,60,No,9,2,42.0,David_1148
2,48,Yes,6,2,23.0,Eve_1148
4,67,No,7,8,51.0,Alice_1149
3,94,No,8,4,75.0,Bob_1149
3,47,No,8,7,27.0,Charlie_1149
2,70,No,7,9,48.0,David_1149
6,59,Yes,4,8,45.0,Eve_1149
2,66,No,4,5,40.0,Alice_1150
8,47,Yes,8,6,42.0,Bob_1150
8,93,Yes,9,6,90.0,Charlie_1150
5,60,Yes,6,6,45.0,David_1150
7,67,No,8,3,55.0,Eve_1150
4,62,No,8,1,45.0,Alice_1151
1,45,Yes,7,1,20.0,Bob_1151
2,42,No,4,6,15.0,Charlie_1151
4,44,Yes,9,9,28.0,David_1151
1,48,Yes,7,6,25.0,Eve_1151
8,46,No,8,9,39.0,Alice_1152
9,99,No,5,6,96.0,Bob_1152
4,43,No,6,7,24.0,Charlie_1152
3,78,Yes,8,2,63.0,David_1152
2,44,Yes,7,4,19.0,Eve_1152
5,50,No,5,5,31.0,Alice_1153
3,54,Yes,5,7,35.0,Bob_1153
7,73,Yes,8,7,65.0,Charlie_1153
6,52,Yes,9,9,41.0,David_1153
1,93,No,4,2,65.0,Eve_1153
8,87,No,5,3,83.0,Alice_1154
2,46,No,6,5,22.0,Bob_1154
5,79,Yes,7,3,68.0,Charlie_1154
9,45,No,7,9,40.0,David_1154
8,95,Yes,7,3,92.0,Eve_1154
2,78,Yes,8,4,54.0,Alice_1155
9,89,Yes,7,9,90.0,Bob_1155
5,69,No,7,6,57.0,Charlie_1155
6,61,Yes,6,1,47.0,David_1155
3,64,No,4,1,43.0,Eve_1155
3,67,Yes,9,9,50.0,Alice_1156
8,93,No,8,8,91.0,Bob_1156
2,59,No,8,3,34.0,Charlie_1156
2,78,No,7,4,54.0,David_1156
5,42,No,6,2,26.0,Eve_1156
6,44,No,5,1,34.0,Alice_1157
2,40,No,7,9,18.0,Bob_1157
5,54,No,7,7,38.0,Charlie_1157
7,65,No,8,3,57.0,David_1157
8,42,Yes,8,0,34.0,Eve_1157
7,79,Yes,7,5,68.0,Alice_1158
8,96,Yes,8,5,92.0,Bob_1158
9,80,Yes,6,1,77.0,Charlie_1158
5,86,Yes,5,1,71.0,David_1158
5,81,No,5,7,67.0,Eve_1158
4,73,No,5,6,59.0,Alice_1159
9,91,No,7,1,91.0,Bob_1159
5,44,No,9,9,29.0,Charlie_1159
2,70,No,7,0,48.0,David_1159
8,90,Yes,7,7,90.0,Eve_1159
7,52,Yes,6,9,48.0,Alice_1160
8,82,No,5,1,77.0,Bob_1160
3,40,Yes,8,4,20.0,Charlie_1160
4,61,Yes,8,5,42.0,David_1160
5,54,No,4,9,37.0,Eve_1160
6,65,No,4,0,52.0,Alice_1161
1,57,Yes,9,1,33.0,Bob_1161
4,87,Yes,8,9,72.0,Charlie_1161
5,48,No,5,3,34.0,David_1161
7,40,Yes,7,1,33.0,Eve_1161
5,82,No,8,5,71.0,Alice_1162
1,48,Yes,9,3,25.0,Bob_1162
7,62,Yes,9,2,55.0,Charlie_1162
8,82,No,8,5,76.0,David_1162
7,84,Yes,4,8,76.0,Eve_1162
4,97,No,5,7,81.0,Alice_1163
8,41,Yes,8,1,35.0,Bob_1163
5,53,Yes,7,2,35.0,Charlie_1163
9,77,No,7,1,74.0,David_1163
5,79,Yes,6,9,66.0,Eve_1163
1,57,No,7,6,31.0,Alice_1164
9,55,No,8,8,54.0,Bob_1164
5,92,Yes,8,0,79.0,Charlie_1164
6,68,No,7,2,58.0,David_1164
4,83,No,4,5,66.0,Eve_1164
6,50,No,5,3,36.0,Alice_1165
8,45,Yes,9,9,44.0,Bob_1165
3,42,No,8,9,26.0,Charlie_1165
5,53,No,7,0,37.0,David_1165
2,99,Yes,9,8,82.0,Eve_1165
2,41,No,7,6,18.0,Alice_1166
7,71,No,8,6,66.0,Bob_1166
6,70,No,6,0,60.0,Charlie_1166
4,50,Yes,5,8,32.0,David_1166
5,61,Yes,8,7,51.0,Eve_1166
1,42,Yes,9,9,18.0,Alice_1167
7,89,Yes,7,4,82.0,Bob_1167
8,70,Yes,6,3,66.0,Charlie_1167
9,72,Yes,8,0,69.0,David_1167
8,63,No,5,8,59.0,Eve_1167
5,40,Yes,6,7,26.0,Alice_1168
3,83,Yes,9,1,63.0,Bob_1168
9,54,Yes,7,3,52.0,Charlie_1168
6,76,Yes,4,3,66.0,David_1168
5,66,No,5,6,51.0,Eve_1168
3,77,No,6,2,54.0,Alice_1169
6,87,Yes,8,7,77.0,Bob_1169
3,66,No,8,6,45.0,Charlie_1169
6,83,Yes,6,9,77.0,David_1169
4,51,No,8,3,32.0,Eve_1169
2,42,Yes,6,8,15.0,Alice_1170
8,69,Yes,5,5,62.0,Bob_1170
4,71,Yes,8,2,55.0,Charlie_1170
9,62,Yes,5,6,59.0,David_1170
7,41,No,7,5,32.0,Eve_1170
2,46,Yes,7,7,21.0,Alice_1171
4,73,No,7,4,56.0,Bob_1171
5,71,No,7,5,55.0,Charlie_1171
3,92,No,8,0,74.0,David_1171
9,78,Yes,6,7,74.0,Eve_1171
5,71,No,8,0,56.0,Alice_1172
2,82,No,9,2,58.0,Bob_1172
3,82,No,8,1,64.0,Charlie_1172
9,53,Yes,5,5,49.0,David_1172
7,42,No,6,7,31.0,Eve_1172
2,85,Yes,4,7,64.0,Alice_1173
9,71,No,4,6,63.0,Bob_1173
4,82,No,6,6,66.0,Charlie_1173
9,75,Yes,4,7,73.0,David_1173
2,56,Yes,6,4,38.0,Eve_1173
4,87,No,5,2,70.0,Alice_1174
5,42,Yes,5,1,27.0,Bob_1174
2,96,No,8,2,72.0,Charlie_1174
1,49,No,4,2,21.0,David_1174
7,92,Yes,6,6,85.0,Eve_1174
1,86,Yes,5,0,62.0,Alice_1175
8,79,Yes,8,6,73.0,Bob_1175
3,57,No,4,5,32.0,Charlie_1175
6,42,No,4,9,30.0,David_1175
7,78,No,4,1,64.0,Eve_1175
1,49,Yes,5,9,25.0,Alice_1176
6,91,Yes,5,0,82.0,Bob_1176
7,48,Yes,4,8,41.0,Charlie_1176
6,85,No,5,1,71.0,David_1176
4,94,Yes,4,3,79.0,Eve_1176
1,85,Yes,7,8,59.0,Alice_1177
9,50,No,5,8,45.0,Bob_1177
4,99,Yes,6,0,84.0,Charlie_1177
7,72,Yes,5,1,62.0,David_1177
7,75,No,4,1,65.0,Eve_1177
2,65,No,6,1,43.0,Alice_1178
1,66,No,8,7,39.0,Bob_1178
8,77,No,6,7,70.0,Charlie_1178
8,61,No,6,9,54.0,David_1178
7,65,No,5,7,55.0,Eve_1178
8,61,Yes,9,3,55.0,Alice_1179
3,44,Yes,6,7,25.0,Bob_1179
2,74,No,6,6,52.0,Charlie_1179
7,41,No,4,7,31.0,David_1179
8,74,Yes,5,0,68.0,Eve_1179
1,48,No,4,2,19.0,Alice_1180
9,90,No,5,9,87.0,Bob_1180
4,90,Yes,8,5,71.0,Charlie_1180
4,88,Yes,9,0,74.0,David_1180
3,57,No,6,3,35.0,Eve_1180
6,82,No,5,8,69.0,Alice_1181
1,51,Yes,6,6,24.0,Bob_1181
6,42,No,6,0,29.0,Charlie_1181
2,57,Yes,7,5,34.0,David_1181
9,95,Yes,4,5,93.0,Eve_1181
2,77,No,9,1,52.0,Alice_1182
7,46,Yes,5,5,37.0,Bob_1182
1,72,Yes,8,9,49.0,Charlie_1182
7,45,Yes,9,1,38.0,David_1182
5,57,No,7,7,44.0,Eve_1182
8,84,No,4,6,75.0,Alice_1183
4,61,No,8,5,44.0,Bob_1183
7,90,Yes,8,9,84.0,Charlie_1183
6,78,Yes,6,5,65.0,David_1183
5,90,No,4,8,75.0,Eve_1183
4,48,Yes,7,8,29.0,Alice_1184
7,74,Yes,5,9,67.0,Bob_1184
5,62,No,5,9,50.0,Charlie_1184
5,51,Yes,7,1,38.0,David_1184
1,91,Yes,6,2,66.0,Eve_1184
2,63,Yes,6,9,42.0,Alice_1185
5,89,Yes,8,6,76.0,Bob_1185
3,79,Yes,4,9,64.0,Charlie_1185
2,48,Yes,8,8,26.0,David_1185
4,52,No,5,5,31.0,Eve_1185
4,79,No,7,0,63.0,Alice_1186
4,93,Yes,4,6,77.0,Bob_1186
4,81,No,7,0,61.0,Charlie_1186
3,56,No,4,4,33.0,David_1186
7,46,No,9,8,39.0,Eve_1186
9,56,Yes,5,9,52.0,Alice_1187
5,94,No,5,9,82.0,Bob_1187
4,89,Yes,9,8,73.0,Charlie_1187
2,63,No,4,0,37.0,David_1187
2,41,No,6,5,16.0,Eve_1187
5,74,Yes,4,2,59.0,Alice_1188
7,67,No,5,8,59.0,Bob_1188
9,58,Yes,7,2,56.0,Charlie_1188
7,72,No,8,1,59.0,David_1188
5,60,No,7,7,46.0,Eve_1188
6,92,No,5,2,80.0,Alice_1189
3,49,No,7,4,30.0,Bob_1189
5,92,Yes,6,5,78.0,Charlie_1189
8,85,Yes,6,9,81.0,David_1189
1,84,No,4,9,57.0,Eve_1189
1,48,Yes,7,0,24.0,Alice_1190
7,77,No,7,6,66.0,Bob_1190
5,45,Yes,5,6,31.0,Charlie_1190
5,90,Yes,4,4,73.0,David_1190
1,92,Yes,4,8,66.0,Eve_1190
9,81,No,7,1,78.0,Alice_1191
1,94,Yes,8,4,66.0,Bob_1191
5,74,Yes,7,1,57.0,Charlie_1191
9,57,No,7,1,50.0,David_1191
4,92,No,7,8,77.0,Eve_1191
8,58,No,6,6,54.0,Alice_1192
6,44,Yes,9,3,30.0,Bob_1192
3,64,Yes,4,7,43.0,Charlie_1192
4,50,Yes,9,3,34.0,David_1192
2,49,Yes,6,0,26.0,Eve_1192
1,56,Yes,8,9,36.0,Alice_1193
8,75,Yes,5,2,69.0,Bob_1193
1,65,No,8,9,39.0,Charlie_1193
1,70,Yes,4,0,44.0,David_1193
4,71,Yes,5,1,56.0,Eve_1193
6,60,Yes,9,1,47.0,Alice_1194
9,57,No,8,6,56.0,Bob_1194
1,99,Yes,4,3,73.0,Charlie_1194
7,57,No,8,9,48.0,David_1194
5,40,Yes,5,8,24.0,Eve_1194
8,53,No,5,1,49.0,Alice_1195
7,47,No,8,8,41.0,Bob_1195
4,41,No,6,5,24.0,Charlie_1195
4,90,Yes,8,9,72.0,David_1195
6,54,No,9,7,45.0,Eve_1195
6,99,Yes,8,6,92.0,Alice_1196
9,73,No,8,7,68.0,Bob_1196
5,75,Yes,6,8,62.0,Charlie_1196
8,40,No,7,7,36.0,David_1196
5,90,No,5,5,77.0,Eve_1196
2,60,Yes,9,7,40.0,Alice_1197
6,81,No,4,7,69.0,Bob_1197
9,40,Yes,5,1,38.0,Charlie_1197
3,71,No,5,1,50.0,David_1197
1,59,No,7,0,33.0,Eve_1197
1,93,Yes,5,9,69.0,Alice_1198
3,86,Yes,5,1,63.0,Bob_1198
5,75,Yes,6,6,59.0,Charlie_1198
3,78,No,6,2,54.0,David_1198
9,69,Yes,6,3,65.0,Eve_1198
8,46,Yes,6,3,41.0,Alice_1199
3,61,No,6,3,41.0,Bob_1199
9,96,Yes,9,1,94.0,Charlie_1199
6,89,Yes,4,5,80.0,David_1199
7,84,No,7,0,74.0,Eve_1199
4,49,No,8,4,33.0,Alice_1200
4,95,No,9,1,78.0,Bob_1200
2,47,No,6,8,21.0,Charlie_1200
5,66,No,7,1,49.0,David_1200
8,49,Yes,8,5,43.0,Eve_1200
7,53,No,5,3,40.0,Alice_1201
7,85,No,9,5,77.0,Bob_1201
6,98,No,5,1,84.0,Charlie_1201
3,91,Yes,7,1,74.0,David_1201
5,93,Yes,4,6,78.0,Eve_1201
1,50,Yes,4,2,21.0,Alice_1202
7,45,Yes,7,2,34.0,Bob_1202
9,60,No,4,6,54.0,Charlie_1202
1,72,No,4,7,47.0,David_1202
2,58,No,5,6,36.0,Eve_1202
3,78,Yes,4,2,53.0,Alice_1203
3,63,No,4,2,45.0,Bob_1203
8,57,Yes,7,6,52.0,Charlie_1203
7,74,Yes,4,2,66.0,David_1203
6,91,Yes,9,1,79.0,Eve_1203
4,82,No,6,6,63.0,Alice_1204
9,76,No,6,2,72.0,Bob_1204
1,58,No,7,4,33.0,Charlie_1204
2,92,No,6,6,70.0,David_1204
4,63,Yes,5,1,47.0,Eve_1204
3,95,No,9,7,73.0,Alice_1205
1,73,Yes,9,1,50.0,Bob_1205
5,61,Yes,7,3,48.0,Charlie_1205
7,43,Yes,4,3,33.0,David_1205
2,96,Yes,6,7,72.0,Eve_1205
5,49,Yes,5,0,31.0,Alice_1206
6,41,Yes,7,8,32.0,Bob_1206
7,47,Yes,7,5,34.0,Charlie_1206
1,72,No,4,3,41.0,David_1206
7,98,No,8,5,91.0,Eve_1206
4,77,Yes,6,5,61.0,Alice_1207
8,82,No,5,8,75.0,Bob_1207
4,98,No,7,3,80.0,Charlie_1207
6,67,No,6,7,57.0,David_1207
9,49,No,5,0,46.0,Eve_1207
5,84,Yes,9,5,71.0,Alice_1208
4,40,No,9,4,21.0,Bob_1208
8,73,Yes,5,2,69.0,Charlie_1208
9,42,Yes,9,3,37.0,David_1208
4,48,No,7,7,32.0,Eve_1208
3,44,No,6,9,26.0,Alice_1209
8,81,Yes,5,1,74.0,Bob_1209
5,49,Yes,7,7,34.0,Charlie_1209
2,51,No,6,6,24.0,David_1209
9,57,No,6,0,53.0,Eve_1209
3,97,Yes,7,1,74.0,Alice_1210
2,60,No,6,6,37.0,Bob_1210
1,60,Yes,8,2,31.0,Charlie_1210
8,40,Yes,5,1,29.0,David_1210
3,42,Yes,5,0,21.0,Eve_1210
7,44,Yes,6,6,37.0,Alice_1211
1,64,No,7,2,37.0,Bob_1211
1,97,Yes,4,5,73.0,Charlie_1211
9,88,Yes,9,9,87.0,David_1211
8,47,No,6,7,45.0,Eve_1211
3,56,No,4,5,32.0,Alice_1212
6,48,Yes,6,6,35.0,Bob_1212
3,71,No,4,5,52.0,Charlie_1212
4,45,No,6,6,27.0,David_1212
1,88,Yes,7,4,65.0,Eve_1212
5,79,No,9,8,64.0,Alice_1213
1,60,No,4,2,30.0,Bob_1213
1,46,No,8,5,22.0,Charlie_1213
7,46,No,7,8,35.0,David_1213
6,86,No,9,0,72.0,Eve_1213
2,78,Yes,6,4,55.0,Alice_1214
2,93,No,4,3,71.0,Bob_1214
7,66,Yes,9,8,60.0,Charlie_1214
1,47,Yes,5,0,19.0,David_1214
2,48,No,7,3,25.0,Eve_1214
8,67,No,4,0,55.0,Alice_1215
6,54,No,7,2,41.0,Bob_1215
2,41,No,4,3,17.0,Charlie_1215
7,46,No,5,0,36.0,David_1215
4,86,No,8,4,71.0,Eve_1215
2,57,No,5,5,35.0,Alice_1216
6,61,No,6,0,48.0,Bob_1216
9,89,No,7,9,82.0,Charlie_1216
9,49,No,8,9,48.0,David_1216
8,93,No,7,3,86.0,Eve_1216
3,89,No,9,3,69.0,Alice_1217
3,72,Yes,4,0,50.0,Bob_1217
2,46,No,6,1,22.0,Charlie_1217
5,42,Yes,6,9,25.0,David_1217
4,53,Yes,7,4,33.0,Eve_1217
7,83,No,6,1,71.0,Alice_1218
4,85,Yes,7,2,70.0,Bob_1218
9,75,No,4,8,71.0,Charlie_1218
2,52,No,4,4,28.0,David_1218
6,55,Yes,7,0,44.0,Eve_1218
7,55,No,5,4,46.0,Alice_1219
4,93,Yes,5,2,76.0,Bob_1219
6,44,Yes,4,0,29.0,Charlie_1219
7,91,No,8,2,84.0,David_1219
4,64,Yes,5,5,47.0,Eve_1219
8,77,Yes,7,9,70.0,Alice_1220
9,77,No,4,4,73.0,Bob_1220
1,89,Yes,6,0,63.0,Charlie_1220
7,77,No,6,1,68.0,David_1220
9,78,No,5,4,74.0,Eve_1220
5,95,No,8,8,82.0,Alice_1221
2,95,No,9,4,77.0,Bob_1221
6,87,Yes,5,4,77.0,Charlie_1221
7,80,No,8,0,71.0,David_1221
2,65,Yes,5,4,39.0,Eve_1221
2,98,Yes,6,7,77.0,Alice_1222
1,52,No,8,8,25.0,Bob_1222
4,83,No,6,9,63.0,Charlie_1222
7,90,No,7,2,80.0,David_1222
9,65,Yes,7,3,62.0,Eve_1222
3,94,No,4,6,75.0,Alice_1223
7,94,Yes,6,6,88.0,Bob_1223
7,40,No,6,0,31.0,Charlie_1223
7,47,No,4,5,36.0,David_1223
2,43,Yes,7,8,21.0,Eve_1223
6,60,Yes,7,4,50.0,Alice_1224
2,61,No,8,7,40.0,Bob_1224
6,90,No,8,9,81.0,Charlie_1224
3,92,No,9,8,75.0,David_1224
2,97,Yes,7,9,76.0,Eve_1224
6,76,No,9,9,66.0,Alice_1225
2,88,No,5,2,59.0,Bob_1225
5,42,Yes,6,0,26.0,Charlie_1225
2,58,No,8,1,33.0,David_1225
3,40,Yes,5,4,19.0,Eve_1225
3,68,Yes,8,9,49.0,Alice_1226
6,62,No,4,6,50.0,Bob_1226
6,72,No,6,5,56.0,Charlie_1226
3,94,Yes,9,3,74.0,David_1226
3,91,Yes,9,8,72.0,Eve_1226
1,80,No,8,3,53.0,Alice_1227
7,62,Yes,7,2,60.0,Bob_1227
8,44,Yes,9,4,35.0,Charlie_1227
2,46,No,4,3,22.0,David_1227
4,96,Yes,4,1,80.0,Eve_1227
7,97,Yes,7,2,88.0,Alice_1228
8,45,Yes,4,6,39.0,Bob_1228
1,88,Yes,6,1,63.0,Charlie_1228
4,61,Yes,8,0,44.0,David_1228
6,88,Yes,4,1,72.0,Eve_1228
3,52,No,6,7,33.0,Alice_1229
5,51,No,7,7,39.0,Bob_1229
9,43,No,8,9,45.0,Charlie_1229
3,47,No,7,1,23.0,David_1229
5,76,Yes,8,5,63.0,Eve_1229
8,70,No,4,6,63.0,Alice_1230
6,76,Yes,4,0,63.0,Bob_1230
4,84,No,8,6,64.0,Charlie_1230
8,65,Yes,6,7,62.0,David_1230
3,82,No,6,8,64.0,Eve_1230
3,47,Yes,6,7,28.0,Alice_1231
4,79,No,5,2,60.0,Bob_1231
9,72,No,9,7,70.0,Charlie_1231
5,84,No,9,2,70.0,David_1231
8,68,No,9,5,60.0,Eve_1231
6,44,No,6,3,33.0,Alice_1232
3,67,Yes,4,6,46.0,Bob_1232
8,92,No,5,7,88.0,Charlie_1232
9,79,Yes,6,9,78.0,David_1232
8,56,No,4,5,47.0,Eve_1232
4,94,No,5,9,75.0,Alice_1233
6,62,No,4,3,51.0,Bob_1233
1,84,Yes,8,7,61.0,Charlie_1233
4,48,No,4,6,29.0,David_1233
8,41,No,5,9,36.0,Eve_1233
1,71,Yes,6,7,44.0,Alice_1234
3,90,Yes,9,9,75.0,Bob_1234
1,91,Yes,5,6,63.0,Charlie_1234
9,88,Yes,6,2,85.0,David_1234
2,70,No,6,2,46.0,Eve_1234
9,46,Yes,7,8,44.0,Alice_1235
4,69,Yes,8,6,55.0,Bob_1235
2,97,No,7,0,76.0,Charlie_1235
4,42,Yes,9,2,25.0,David_1235
6,90,Yes,5,0,74.0,Eve_1235
7,90,Yes,7,5,79.0,Alice_1236
3,95,No,9,1,75.0,Bob_1236
3,48,Yes,6,6,28.0,Charlie_1236
8,49,Yes,5,7,44.0,David_1236
5,85,Yes,7,5,72.0,Eve_1236
4,89,No,4,4,72.0,Alice_1237
7,97,No,9,9,94.0,Bob_1237
7,86,Yes,9,3,79.0,Charlie_1237
9,65,No,8,8,64.0,David_1237
9,40,Yes,4,7,35.0,Eve_1237
5,69,No,5,4,54.0,Alice_1238
8,96,No,7,0,90.0,Bob_1238
1,77,Yes,6,7,52.0,Charlie_1238
9,54,Yes,7,7,50.0,David_1238
8,64,Yes,5,6,58.0,Eve_1238
6,45,No,5,6,33.0,Alice_1239
3,57,Yes,5,7,38.0,Bob_1239
3,40,No,5,0,17.0,Charlie_1239
8,95,No,9,2,90.0,David_1239
5,42,Yes,7,3,32.0,Eve_1239
7,56,No,4,5,46.0,Alice_1240
5,87,No,6,9,76.0,Bob_1240
8,47,Yes,6,9,45.0,Charlie_1240
4,99,No,8,8,81.0,David_1240
2,88,No,9,3,66.0,Eve_1240
3,79,Yes,5,5,59.0,Alice_1241
8,56,Yes,5,8,54.0,Bob_1241
7,64,Yes,5,8,59.0,Charlie_1241
2,80,No,9,5,55.0,David_1241
6,51,No,4,4,36.0,Eve_1241
9,68,No,5,2,66.0,Alice_1242
4,64,Yes,8,4,47.0,Bob_1242
9,90,No,8,2,89.0,Charlie_1242
2,75,No,4,4,50.0,David_1242
2,92,No,9,9,69.0,Eve_1242
9,93,Yes,5,9,94.0,Alice_1243
7,64,Yes,7,0,54.0,Bob_1243
7,68,Yes,7,5,60.0,Charlie_1243
1,50,No,6,6,22.0,David_1243
6,99,No,4,1,84.0,Eve_1243
7,43,Yes,7,2,34.0,Alice_1244
6,53,Yes,6,9,40.0,Bob_1244
6,85,No,8,8,78.0,Charlie_1244
2,77,Yes,6,7,56.0,David_1244
6,56,No,5,3,45.0,Eve_1244
4,41,Yes,5,7,23.0,Alice_1245
9,47,Yes,8,7,45.0,Bob_1245
1,75,Yes,4,5,50.0,Charlie_1245
8,49,No,9,0,37.0,David_1245
5,46,Yes,5,1,29.0,Eve_1245
1,75,No,5,3,44.0,Alice_1246
4,55,Yes,6,3,38.0,Bob_1246
1,53,Yes,6,1,24.0,Charlie_1246
6,55,No,6,8,43.0,David_1246
2,64,No,7,1,39.0,Eve_1246
5,80,Yes,8,5,70.0,Alice_1247
7,43,No,4,4,37.0,Bob_1247
2,68,Yes,6,3,47.0,Charlie_1247
6,95,No,4,5,85.0,David_1247
6,45,No,6,3,32.0,Eve_1247
5,40,Yes,5,8,24.0,Alice_1248
5,78,Yes,4,9,60.0,Bob_1248
3,40,No,7,6,20.0,Charlie_1248
2,90,No,6,2,66.0,David_1248
7,79,Yes,9,9,74.0,Eve_1248
1,96,No,8,3,70.0,Alice_1249
6,42,No,5,0,25.0,Bob_1249
6,40,No,6,5,25.0,Charlie_1249
3,40,No,4,1,20.0,David_1249
2,78,Yes,6,3,59.0,Eve_1249
2,60,Yes,5,4,33.0,Alice_1250
9,84,No,8,7,81.0,Bob_1250
5,69,No,8,2,51.0,Charlie_1250
7,71,Yes,8,5,64.0,David_1250
5,72,No,9,0,58.0,Eve_1250
7,87,No,5,8,78.0,Alice_1251
4,61,No,9,0,43.0,Bob_1251
8,69,No,9,1,64.0,Charlie_1251
7,93,No,6,0,85.0,David_1251
5,85,Yes,5,7,73.0,Eve_1251
6,43,No,5,3,32.0,Alice_1252
5,62,No,6,1,46.0,Bob_1252
7,94,No,7,6,85.0,Charlie_1252
2,83,Yes,9,7,64.0,David_1252
5,64,No,8,8,50.0,Eve_1252
3,51,No,4,4,29.0,Alice_1253
9,56,Yes,9,2,53.0,Bob_1253
6,92,Yes,4,0,83.0,Charlie_1253
3,54,Yes,6,7,36.0,David_1253
7,49,Yes,4,5,37.0,Eve_1253
4,74,No,7,4,57.0,Alice_1254
3,94,No,5,6,75.0,Bob_1254
