Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index,Name
7,60,Yes,9,4,55.0,Alice
7,52,No,8,5,44.0,Bob
7,76,No,9,2,68.0,Charlie
1,86,No,9,8,60.0,David
4,65,No,4,0,45.0,Eve
7,79,No,7,5,72.0,Alice
9,46,No,8,5,41.0,Bob
5,85,No,9,7,73.0,Charlie
2,78,No,8,4,57.0,David
7,61,Yes,9,8,55.0,Eve
1,78,No,7,8,53.0,Alice
7,62,No,9,1,53.0,Bob
6,97,Yes,5,4,87.0,Charlie
7,69,No,7,6,61.0,David
3,57,No,8,1,38.0,Eve
3,81,No,6,6,60.0,Alice
7,57,No,9,8,49.0,Bob
2,85,Yes,5,7,64.0,Charlie
1,49,Yes,7,9,23.0,David
9,78,No,4,8,72.0,Eve
9,69,Yes,7,3,71.0,Alice
7,65,Yes,8,7,59.0,Bob
7,46,Yes,8,8,38.0,Charlie
3,46,Yes,4,9,24.0,David
2,44,Yes,5,1,18.0,Eve
7,40,Yes,8,9,33.0,Alice
9,85,No,5,2,81.0,Bob
1,57,No,5,0,30.0,Charlie
4,52,Yes,7,0,32.0,David
6,64,Yes,5,9,50.0,Eve
7,79,Yes,9,5,73.0,Alice
7,47,No,8,0,38.0,Bob
2,49,No,8,4,28.0,Charlie
4,71,No,6,5,57.0,David
5,56,No,5,8,41.0,Eve
1,77,No,6,5,52.0,Alice
1,54,No,7,3,26.0,Bob
3,54,Yes,6,0,28.0,Charlie
3,96,No,5,5,74.0,David
8,87,No,8,6,81.0,Eve
9,79,No,7,4,81.0,Alice
1,90,Yes,5,5,61.0,Bob
2,59,No,7,9,38.0,Charlie
2,54,Yes,4,7,29.0,David
4,74,Yes,5,0,57.0,Eve
2,45,No,4,7,21.0,Alice
7,69,No,6,1,57.0,Bob
9,96,No,5,1,94.0,Charlie
7,47,Yes,4,7,39.0,David
6,70,No,9,1,59.0,Eve
1,87,Yes,8,7,64.0,Alice
9,86,Yes,6,4,83.0,Bob
5,71,No,5,8,53.0,Charlie
5,84,No,5,8,70.0,David
6,97,No,8,7,92.0,Eve
9,91,Yes,8,8,92.0,Alice
8,54,No,4,6,47.0,Bob
8,57,Yes,4,7,51.0,Charlie
8,52,No,4,5,45.0,David
1,63,Yes,7,8,34.0,Eve
1,79,No,6,1,50.0,Alice
8,53,No,5,2,45.0,Bob
5,67,Yes,6,1,54.0,Charlie
9,50,Yes,8,5,52.0,David
2,45,No,9,2,20.0,Eve
9,95,Yes,6,0,93.0,Alice
8,64,Yes,6,3,53.0,Bob
9,40,Yes,4,4,35.0,Charlie
4,64,Yes,8,3,48.0,David
1,41,No,6,5,18.0,Eve
1,71,Yes,5,2,43.0,Alice
5,52,No,4,9,36.0,Bob
2,72,No,6,5,51.0,Charlie
8,71,No,8,9,65.0,David
5,95,Yes,9,0,81.0,Eve
5,63,No,5,5,45.0,Alice
2,66,No,9,7,46.0,Bob
7,43,No,8,9,32.0,Charlie
8,63,No,8,7,60.0,David
1,62,No,8,0,33.0,Eve
2,68,Yes,9,6,45.0,Alice
4,73,No,7,9,54.0,Bob
5,60,Yes,5,9,46.0,Charlie
2,69,No,8,3,49.0,David
1,65,No,7,5,38.0,Eve
9,59,Yes,4,5,53.0,Alice
1,55,Yes,7,4,30.0,Bob
4,42,No,4,9,24.0,Charlie
2,88,No,9,8,69.0,David
4,76,No,7,9,57.0,Eve
8,97,No,9,7,94.0,Alice
8,79,No,8,5,77.0,Bob
9,83,Yes,7,3,79.0,Charlie
5,64,No,7,3,50.0,David
7,62,No,8,8,52.0,Eve
3,83,Yes,4,3,64.0,Alice
4,98,Yes,8,6,86.0,Bob
9,40,No,5,5,33.0,Charlie
1,72,Yes,7,1,47.0,David
2,54,Yes,5,4,31.0,Eve
5,56,Yes,8,2,42.0,Alice
3,73,No,9,8,54.0,Bob
2,56,No,8,9,33.0,Charlie
1,91,No,6,0,61.0,David
3,97,Yes,5,9,78.0,Eve
1,80,No,6,3,55.0,Alice
1,83,No,5,3,59.0,Bob
1,43,Yes,9,8,20.0,Charlie
8,52,No,6,0,43.0,David
3,43,Yes,6,1,19.0,Eve
1,46,Yes,5,0,17.0,Alice
7,85,Yes,8,0,73.0,Bob
3,98,Yes,4,0,72.0,Charlie
8,48,No,8,2,39.0,David
4,62,No,4,3,44.0,Eve
4,72,No,5,9,52.0,Alice
5,72,Yes,7,1,58.0,Bob
6,59,No,8,0,45.0,Charlie
7,43,No,6,4,36.0,David
4,40,Yes,8,5,22.0,Eve
8,93,Yes,5,1,86.0,Alice
6,81,No,7,2,68.0,Bob
1,73,Yes,7,9,47.0,Charlie
1,66,No,8,2,40.0,David
9,60,Yes,8,1,58.0,Eve
6,63,Yes,9,3,53.0,Alice
8,54,No,8,4,46.0,Bob
7,74,Yes,5,7,66.0,Charlie
6,64,Yes,4,5,49.0,David
4,94,Yes,9,8,77.0,Eve
7,48,No,4,2,36.0,Alice
9,56,No,6,9,55.0,Bob
7,60,No,5,8,49.0,Charlie
1,99,Yes,9,3,76.0,David
9,52,Yes,7,7,45.0,Eve
4,42,Yes,9,9,28.0,Alice
3,43,Yes,6,6,25.0,Bob
4,43,No,7,6,27.0,Charlie
4,82,No,9,8,67.0,David
2,67,Yes,7,9,44.0,Eve
1,46,No,8,1,18.0,Alice
1,65,No,7,4,37.0,Bob
8,50,No,9,2,43.0,Charlie
2,63,Yes,7,6,43.0,David
5,82,No,5,2,66.0,Eve
4,49,No,8,4,34.0,Alice
8,76,No,8,4,77.0,Bob
2,52,No,6,1,31.0,Charlie
9,83,No,8,0,80.0,David
7,81,Yes,4,5,71.0,Eve
7,78,No,5,0,69.0,Alice
1,58,No,6,8,34.0,Bob
2,90,Yes,4,9,69.0,Charlie
4,58,No,7,4,44.0,David
4,51,Yes,4,0,30.0,Eve
3,91,Yes,6,7,73.0,Alice
7,61,Yes,8,0,52.0,Bob
8,86,Yes,5,3,81.0,Charlie
2,76,No,6,6,52.0,David
4,95,No,4,3,77.0,Eve
3,69,Yes,4,4,44.0,Alice
2,85,No,6,6,62.0,Bob
6,51,Yes,9,3,44.0,Charlie
4,68,No,9,4,51.0,David
6,60,No,6,6,48.0,Eve
2,50,Yes,9,0,30.0,Alice
4,99,No,6,2,82.0,Bob
6,76,Yes,8,0,61.0,Charlie
5,87,No,6,2,72.0,David
3,97,No,7,1,78.0,Eve
8,57,No,5,4,53.0,Alice
7,83,Yes,5,9,78.0,Bob
3,98,Yes,7,4,79.0,Charlie
6,66,Yes,4,9,56.0,David
4,76,No,4,8,58.0,Eve
5,87,Yes,4,7,72.0,Alice
5,51,Yes,4,2,37.0,Bob
7,62,Yes,8,0,56.0,Charlie
5,73,No,7,4,59.0,David
3,77,No,5,2,54.0,Eve
5,62,No,7,4,47.0,Alice
7,92,No,5,8,84.0,Bob
5,64,Yes,4,0,50.0,Charlie
5,43,No,8,0,27.0,David
9,69,Yes,6,8,67.0,Eve
3,69,No,6,2,48.0,Alice
6,52,Yes,9,9,42.0,Bob
1,81,Yes,4,4,55.0,Charlie
5,88,No,4,8,73.0,David
8,53,Yes,7,4,46.0,Eve
5,95,Yes,8,2,81.0,Alice
9,86,Yes,8,8,82.0,Bob
6,47,Yes,7,6,35.0,Charlie
8,94,No,8,6,92.0,David
8,63,No,8,7,59.0,Eve
3,57,Yes,6,4,35.0,Alice
7,74,No,8,1,65.0,Bob
7,64,Yes,4,8,53.0,Charlie
6,56,Yes,6,2,45.0,David
7,71,No,4,1,61.0,Eve
2,95,Yes,4,9,74.0,Alice
9,63,No,7,9,60.0,Bob
1,46,Yes,9,4,23.0,Charlie
1,52,No,8,7,25.0,David
3,66,No,8,2,45.0,Eve
3,87,Yes,8,5,68.0,Alice
1,44,No,8,8,21.0,Bob
7,75,Yes,6,1,65.0,Charlie
4,65,No,5,7,45.0,David
2,81,Yes,4,9,58.0,Eve
5,84,No,9,6,76.0,Alice
6,70,No,9,2,57.0,Bob
9,49,No,5,0,46.0,Charlie
4,85,Yes,5,5,68.0,David
2,65,No,5,1,40.0,Eve
5,61,Yes,6,2,45.0,Alice
3,51,No,5,4,31.0,Bob
2,71,No,6,7,50.0,Charlie
1,66,Yes,7,1,43.0,David
2,72,No,7,5,50.0,Eve
6,92,Yes,9,0,80.0,Alice
8,91,Yes,7,6,90.0,Bob
3,59,Yes,6,3,38.0,Charlie
9,78,Yes,6,0,73.0,David
9,80,Yes,4,8,78.0,Eve
2,79,No,5,8,54.0,Alice
8,98,Yes,8,2,92.0,Bob
5,52,No,8,5,39.0,Charlie
4,53,Yes,5,6,41.0,David
5,83,Yes,8,3,71.0,Eve
4,79,No,8,5,65.0,Alice
8,92,No,8,8,87.0,Bob
4,61,Yes,9,9,47.0,Charlie
6,57,Yes,6,5,42.0,David
2,87,No,6,6,62.0,Eve
5,68,No,6,5,54.0,Alice
6,82,Yes,5,6,71.0,Bob
5,55,Yes,7,0,42.0,Charlie
2,85,Yes,9,5,64.0,David
7,74,No,9,8,70.0,Eve
4,92,Yes,8,2,77.0,Alice
8,73,No,4,5,62.0,Bob
7,42,No,6,3,28.0,Charlie
7,43,Yes,9,6,36.0,David
9,93,Yes,9,6,92.0,Eve
1,44,No,4,8,18.0,Alice
6,49,Yes,8,3,37.0,Bob
6,91,Yes,9,7,81.0,Charlie
6,68,No,9,7,57.0,David
6,71,Yes,7,7,61.0,Eve
7,70,No,4,7,62.0,Alice
6,41,No,8,5,27.0,Bob
1,51,Yes,8,7,26.0,Charlie
3,66,No,6,5,48.0,David
2,44,No,7,9,18.0,Eve
6,76,Yes,8,1,66.0,Alice
8,66,No,7,2,59.0,Bob
3,62,Yes,6,5,41.0,Charlie
8,72,No,4,6,64.0,David
8,43,No,9,3,40.0,Eve
5,98,No,9,0,84.0,Alice
8,60,No,5,3,51.0,Bob
6,63,No,5,5,49.0,Charlie
5,83,No,5,7,67.0,David
9,70,No,9,3,70.0,Eve
7,83,Yes,7,9,75.0,Alice
8,87,No,5,0,80.0,Bob
1,63,Yes,4,4,35.0,Charlie
2,88,No,8,6,65.0,David
8,92,No,7,5,86.0,Eve
9,49,Yes,9,2,45.0,Alice
4,88,Yes,4,6,69.0,Bob
9,88,Yes,9,3,86.0,Charlie
4,89,No,7,4,75.0,David
9,41,Yes,7,6,39.0,Eve
7,70,No,7,1,59.0,Alice
2,64,No,6,3,42.0,Bob
9,43,Yes,8,3,42.0,Charlie
4,90,No,5,5,70.0,David
8,50,Yes,6,6,48.0,Eve
7,56,Yes,8,3,49.0,Alice
7,83,Yes,9,9,78.0,Bob
8,41,Yes,5,0,34.0,Charlie
1,45,No,6,0,18.0,David
5,48,No,6,4,33.0,Eve
2,44,Yes,4,0,20.0,Alice
2,59,Yes,6,2,35.0,Bob
1,68,No,7,8,46.0,Charlie
5,60,No,9,2,42.0,David
2,48,Yes,6,2,23.0,Eve
4,67,No,7,8,51.0,Alice
3,94,No,8,4,75.0,Bob
3,47,No,8,7,27.0,Charlie
2,70,No,7,9,48.0,David
6,59,Yes,4,8,45.0,Eve
2,66,No,4,5,40.0,Alice
8,47,Yes,8,6,42.0,Bob
8,93,Yes,9,6,90.0,Charlie
5,60,Yes,6,6,45.0,David
7,67,No,8,3,55.0,Eve
4,62,No,8,1,45.0,Alice
1,45,Yes,7,1,20.0,Bob
2,42,No,4,6,15.0,Charlie
4,44,Yes,9,9,28.0,David
1,48,Yes,7,6,25.0,Eve
8,46,No,8,9,39.0,Alice
9,99,No,5,6,96.0,Bob
4,43,No,6,7,24.0,Charlie
3,78,Yes,8,2,63.0,David
2,44,Yes,7,4,19.0,Eve
5,50,No,5,5,31.0,Alice
3,54,Yes,5,7,35.0,Bob
7,73,Yes,8,7,65.0,Charlie
6,52,Yes,9,9,41.0,David
1,93,No,4,2,65.0,Eve
8,87,No,5,3,83.0,Alice
2,46,No,6,5,22.0,Bob
5,79,Yes,7,3,68.0,Charlie
9,45,No,7,9,40.0,David
8,95,Yes,7,3,92.0,Eve
2,78,Yes,8,4,54.0,Alice
9,89,Yes,7,9,90.0,Bob
5,69,No,7,6,57.0,Charlie
6,61,Yes,6,1,47.0,David
3,64,No,4,1,43.0,Eve
3,67,Yes,9,9,50.0,Alice
8,93,No,8,8,91.0,Bob
2,59,No,8,3,34.0,Charlie
2,78,No,7,4,54.0,David
5,42,No,6,2,26.0,Eve
6,44,No,5,1,34.0,Alice
2,40,No,7,9,18.0,Bob
5,54,No,7,7,38.0,Charlie
7,65,No,8,3,57.0,David
8,42,Yes,8,0,34.0,Eve
7,79,Yes,7,5,68.0,Alice
8,96,Yes,8,5,92.0,Bob
9,80,Yes,6,1,77.0,Charlie
5,86,Yes,5,1,71.0,David
5,81,No,5,7,67.0,Eve
4,73,No,5,6,59.0,Alice
9,91,No,7,1,91.0,Bob
5,44,No,9,9,29.0,Charlie
2,70,No,7,0,48.0,David
8,90,Yes,7,7,90.0,Eve
7,52,Yes,6,9,48.0,Alice
8,82,No,5,1,77.0,Bob
3,40,Yes,8,4,20.0,Charlie
4,61,Yes,8,5,42.0,David
5,54,No,4,9,37.0,Eve
6,65,No,4,0,52.0,Alice
1,57,Yes,9,1,33.0,Bob
4,87,Yes,8,9,72.0,Charlie
5,48,No,5,3,34.0,David
7,40,Yes,7,1,33.0,Eve
5,82,No,8,5,71.0,Alice
1,48,Yes,9,3,25.0,Bob
7,62,Yes,9,2,55.0,Charlie
8,82,No,8,5,76.0,David
7,84,Yes,4,8,76.0,Eve
4,97,No,5,7,81.0,Alice
8,41,Yes,8,1,35.0,Bob
5,53,Yes,7,2,35.0,Charlie
9,77,No,7,1,74.0,David
5,79,Yes,6,9,66.0,Eve
1,57,No,7,6,31.0,Alice
9,55,No,8,8,54.0,Bob
5,92,Yes,8,0,79.0,Charlie
6,68,No,7,2,58.0,David
4,83,No,4,5,66.0,Eve
6,50,No,5,3,36.0,Alice
8,45,Yes,9,9,44.0,Bob
3,42,No,8,9,26.0,Charlie
5,53,No,7,0,37.0,David
2,99,Yes,9,8,82.0,Eve
2,41,No,7,6,18.0,Alice
7,71,No,8,6,66.0,Bob
6,70,No,6,0,60.0,Charlie
4,50,Yes,5,8,32.0,David
5,61,Yes,8,7,51.0,Eve
1,42,Yes,9,9,18.0,Alice
7,89,Yes,7,4,82.0,Bob
8,70,Yes,6,3,66.0,Charlie
9,72,Yes,8,0,69.0,David
8,63,No,5,8,59.0,Eve
5,40,Yes,6,7,26.0,Alice
3,83,Yes,9,1,63.0,Bob
9,54,Yes,7,3,52.0,Charlie
6,76,Yes,4,3,66.0,David
5,66,No,5,6,51.0,Eve
3,77,No,6,2,54.0,Alice
6,87,Yes,8,7,77.0,Bob
3,66,No,8,6,45.0,Charlie
6,83,Yes,6,9,77.0,David
4,51,No,8,3,32.0,Eve
2,42,Yes,6,8,15.0,Alice
8,69,Yes,5,5,62.0,Bob
4,71,Yes,8,2,55.0,Charlie
9,62,Yes,5,6,59.0,David
7,41,No,7,5,32.0,Eve
2,46,Yes,7,7,21.0,Alice
4,73,No,7,4,56.0,Bob
5,71,No,7,5,55.0,Charlie
3,92,No,8,0,74.0,David
9,78,Yes,6,7,74.0,Eve
5,71,No,8,0,56.0,Alice
2,82,No,9,2,58.0,Bob
3,82,No,8,1,64.0,Charlie
9,53,Yes,5,5,49.0,David
7,42,No,6,7,31.0,Eve
2,85,Yes,4,7,64.0,Alice
9,71,No,4,6,63.0,Bob
4,82,No,6,6,66.0,Charlie
9,75,Yes,4,7,73.0,David
2,56,Yes,6,4,38.0,Eve
4,87,No,5,2,70.0,Alice
5,42,Yes,5,1,27.0,Bob
2,96,No,8,2,72.0,Charlie
1,49,No,4,2,21.0,David
7,92,Yes,6,6,85.0,Eve
1,86,Yes,5,0,62.0,Alice
8,79,Yes,8,6,73.0,Bob
3,57,No,4,5,32.0,Charlie
6,42,No,4,9,30.0,David
7,78,No,4,1,64.0,Eve
1,49,Yes,5,9,25.0,Alice
6,91,Yes,5,0,82.0,Bob
7,48,Yes,4,8,41.0,Charlie
6,85,No,5,1,71.0,David
4,94,Yes,4,3,79.0,Eve
1,85,Yes,7,8,59.0,Alice
9,50,No,5,8,45.0,Bob
4,99,Yes,6,0,84.0,Charlie
7,72,Yes,5,1,62.0,David
7,75,No,4,1,65.0,Eve
2,65,No,6,1,43.0,Alice
1,66,No,8,7,39.0,Bob
8,77,No,6,7,70.0,Charlie
8,61,No,6,9,54.0,David
7,65,No,5,7,55.0,Eve
8,61,Yes,9,3,55.0,Alice
3,44,Yes,6,7,25.0,Bob
2,74,No,6,6,52.0,Charlie
7,41,No,4,7,31.0,David
8,74,Yes,5,0,68.0,Eve
1,48,No,4,2,19.0,Alice
9,90,No,5,9,87.0,Bob
4,90,Yes,8,5,71.0,Charlie
4,88,Yes,9,0,74.0,David
3,57,No,6,3,35.0,Eve
6,82,No,5,8,69.0,Alice
1,51,Yes,6,6,24.0,Bob
6,42,No,6,0,29.0,Charlie
2,57,Yes,7,5,34.0,David
9,95,Yes,4,5,93.0,Eve
2,77,No,9,1,52.0,Alice
7,46,Yes,5,5,37.0,Bob
1,72,Yes,8,9,49.0,Charlie
7,45,Yes,9,1,38.0,David
5,57,No,7,7,44.0,Eve
8,84,No,4,6,75.0,Alice
4,61,No,8,5,44.0,Bob
7,90,Yes,8,9,84.0,Charlie
6,78,Yes,6,5,65.0,David
5,90,No,4,8,75.0,Eve
4,48,Yes,7,8,29.0,Alice
7,74,Yes,5,9,67.0,Bob
5,62,No,5,9,50.0,Charlie
5,51,Yes,7,1,38.0,David
1,91,Yes,6,2,66.0,Eve
2,63,Yes,6,9,42.0,Alice
5,89,Yes,8,6,76.0,Bob
3,79,Yes,4,9,64.0,Charlie
2,48,Yes,8,8,26.0,David
4,52,No,5,5,31.0,Eve
4,79,No,7,0,63.0,Alice
4,93,Yes,4,6,77.0,Bob
4,81,No,7,0,61.0,Charlie
3,56,No,4,4,33.0,David
7,46,No,9,8,39.0,Eve
9,56,Yes,5,9,52.0,Alice
5,94,No,5,9,82.0,Bob
4,89,Yes,9,8,73.0,Charlie
2,63,No,4,0,37.0,David
2,41,No,6,5,16.0,Eve
5,74,Yes,4,2,59.0,Alice
7,67,No,5,8,59.0,Bob
9,58,Yes,7,2,56.0,Charlie
7,72,No,8,1,59.0,David
5,60,No,7,7,46.0,Eve
6,92,No,5,2,80.0,Alice
3,49,No,7,4,30.0,Bob
5,92,Yes,6,5,78.0,Charlie
8,85,Yes,6,9,81.0,David
1,84,No,4,9,57.0,Eve
1,48,Yes,7,0,24.0,Alice
7,77,No,7,6,66.0,Bob
5,45,Yes,5,6,31.0,Charlie
5,90,Yes,4,4,73.0,David
1,92,Yes,4,8,66.0,Eve
9,81,No,7,1,78.0,Alice
1,94,Yes,8,4,66.0,Bob
5,74,Yes,7,1,57.0,Charlie
9,57,No,7,1,50.0,David
4,92,No,7,8,77.0,Eve
8,58,No,6,6,54.0,Alice
6,44,Yes,9,3,30.0,Bob
3,64,Yes,4,7,43.0,Charlie
4,50,Yes,9,3,34.0,David
2,49,Yes,6,0,26.0,Eve
1,56,Yes,8,9,36.0,Alice
8,75,Yes,5,2,69.0,Bob
1,65,No,8,9,39.0,Charlie
1,70,Yes,4,0,44.0,David
4,71,Yes,5,1,56.0,Eve
6,60,Yes,9,1,47.0,Alice
9,57,No,8,6,56.0,Bob
1,99,Yes,4,3,73.0,Charlie
7,57,No,8,9,48.0,David
5,40,Yes,5,8,24.0,Eve
8,53,No,5,1,49.0,Alice
7,47,No,8,8,41.0,Bob
4,41,No,6,5,24.0,Charlie
4,90,Yes,8,9,72.0,David
6,54,No,9,7,45.0,Eve
6,99,Yes,8,6,92.0,Alice
9,73,No,8,7,68.0,Bob
5,75,Yes,6,8,62.0,Charlie
8,40,No,7,7,36.0,David
5,90,No,5,5,77.0,Eve
2,60,Yes,9,7,40.0,Alice
6,81,No,4,7,69.0,Bob
9,40,Yes,5,1,38.0,Charlie
3,71,No,5,1,50.0,David
1,59,No,7,0,33.0,Eve
1,93,Yes,5,9,69.0,Alice
3,86,Yes,5,1,63.0,Bob
5,75,Yes,6,6,59.0,Charlie
3,78,No,6,2,54.0,David
9,69,Yes,6,3,65.0,Eve
8,46,Yes,6,3,41.0,Alice
3,61,No,6,3,41.0,Bob
9,96,Yes,9,1,94.0,Charlie
6,89,Yes,4,5,80.0,David
7,84,No,7,0,74.0,Eve
4,49,No,8,4,33.0,Alice
4,95,No,9,1,78.0,Bob
2,47,No,6,8,21.0,Charlie
5,66,No,7,1,49.0,David
8,49,Yes,8,5,43.0,Eve
7,53,No,5,3,40.0,Alice
7,85,No,9,5,77.0,Bob
6,98,No,5,1,84.0,Charlie
3,91,Yes,7,1,74.0,David
5,93,Yes,4,6,78.0,Eve
1,50,Yes,4,2,21.0,Alice
7,45,Yes,7,2,34.0,Bob
9,60,No,4,6,54.0,Charlie
1,72,No,4,7,47.0,David
2,58,No,5,6,36.0,Eve
3,78,Yes,4,2,53.0,Alice
3,63,No,4,2,45.0,Bob
8,57,Yes,7,6,52.0,Charlie
7,74,Yes,4,2,66.0,David
6,91,Yes,9,1,79.0,Eve
4,82,No,6,6,63.0,Alice
9,76,No,6,2,72.0,Bob
1,58,No,7,4,33.0,Charlie
2,92,No,6,6,70.0,David
4,63,Yes,5,1,47.0,Eve
3,95,No,9,7,73.0,Alice
1,73,Yes,9,1,50.0,Bob
5,61,Yes,7,3,48.0,Charlie
7,43,Yes,4,3,33.0,David
2,96,Yes,6,7,72.0,Eve
5,49,Yes,5,0,31.0,Alice
6,41,Yes,7,8,32.0,Bob
7,47,Yes,7,5,34.0,Charlie
1,72,No,4,3,41.0,David
7,98,No,8,5,91.0,Eve
4,77,Yes,6,5,61.0,Alice
8,82,No,5,8,75.0,Bob
4,98,No,7,3,80.0,Charlie
6,67,No,6,7,57.0,David
9,49,No,5,0,46.0,Eve
5,84,Yes,9,5,71.0,Alice
4,40,No,9,4,21.0,Bob
8,73,Yes,5,2,69.0,Charlie
9,42,Yes,9,3,37.0,David
4,48,No,7,7,32.0,Eve
3,44,No,6,9,26.0,Alice
8,81,Yes,5,1,74.0,Bob
5,49,Yes,7,7,34.0,Charlie
2,51,No,6,6,24.0,David
9,57,No,6,0,53.0,Eve
3,97,Yes,7,1,74.0,Alice
2,60,No,6,6,37.0,Bob
1,60,Yes,8,2,31.0,Charlie
8,40,Yes,5,1,29.0,David
3,42,Yes,5,0,21.0,Eve
7,44,Yes,6,6,37.0,Alice
1,64,No,7,2,37.0,Bob
1,97,Yes,4,5,73.0,Charlie
9,88,Yes,9,9,87.0,David
8,47,No,6,7,45.0,Eve
3,56,No,4,5,32.0,Alice
6,48,Yes,6,6,35.0,Bob
3,71,No,4,5,52.0,Charlie
4,45,No,6,6,27.0,David
1,88,Yes,7,4,65.0,Eve
5,79,No,9,8,64.0,Alice
1,60,No,4,2,30.0,Bob
1,46,No,8,5,22.0,Charlie
7,46,No,7,8,35.0,David
6,86,No,9,0,72.0,Eve
2,78,Yes,6,4,55.0,Alice
2,93,No,4,3,71.0,Bob
7,66,Yes,9,8,60.0,Charlie
1,47,Yes,5,0,19.0,David
2,48,No,7,3,25.0,Eve
8,67,No,4,0,55.0,Alice
6,54,No,7,2,41.0,Bob
2,41,No,4,3,17.0,Charlie
7,46,No,5,0,36.0,David
4,86,No,8,4,71.0,Eve
2,57,No,5,5,35.0,Alice
6,61,No,6,0,48.0,Bob
9,89,No,7,9,82.0,Charlie
9,49,No,8,9,48.0,David
8,93,No,7,3,86.0,Eve
3,89,No,9,3,69.0,Alice
3,72,Yes,4,0,50.0,Bob
2,46,No,6,1,22.0,Charlie
5,42,Yes,6,9,25.0,David
4,53,Yes,7,4,33.0,Eve
7,83,No,6,1,71.0,Alice
4,85,Yes,7,2,70.0,Bob
9,75,No,4,8,71.0,Charlie
2,52,No,4,4,28.0,David
6,55,Yes,7,0,44.0,Eve
7,55,No,5,4,46.0,Alice
4,93,Yes,5,2,76.0,Bob
6,44,Yes,4,0,29.0,Charlie
7,91,No,8,2,84.0,David
4,64,Yes,5,5,47.0,Eve
8,77,Yes,7,9,70.0,Alice
9,77,No,4,4,73.0,Bob
1,89,Yes,6,0,63.0,Charlie
7,77,No,6,1,68.0,David
9,78,No,5,4,74.0,Eve
5,95,No,8,8,82.0,Alice
2,95,No,9,4,77.0,Bob
6,87,Yes,5,4,77.0,Charlie
7,80,No,8,0,71.0,David
2,65,Yes,5,4,39.0,Eve
2,98,Yes,6,7,77.0,Alice
1,52,No,8,8,25.0,Bob
4,83,No,6,9,63.0,Charlie
7,90,No,7,2,80.0,David
9,65,Yes,7,3,62.0,Eve
3,94,No,4,6,75.0,Alice
7,94,Yes,6,6,88.0,Bob
7,40,No,6,0,31.0,Charlie
7,47,No,4,5,36.0,David
2,43,Yes,7,8,21.0,Eve
6,60,Yes,7,4,50.0,Alice
2,61,No,8,7,40.0,Bob
6,90,No,8,9,81.0,Charlie
3,92,No,9,8,75.0,David
2,97,Yes,7,9,76.0,Eve
6,76,No,9,9,66.0,Alice
2,88,No,5,2,59.0,Bob
5,42,Yes,6,0,26.0,Charlie
2,58,No,8,1,33.0,David
3,40,Yes,5,4,19.0,Eve
3,68,Yes,8,9,49.0,Alice
6,62,No,4,6,50.0,Bob
6,72,No,6,5,56.0,Charlie
3,94,Yes,9,3,74.0,David
3,91,Yes,9,8,72.0,Eve
1,80,No,8,3,53.0,Alice
7,62,Yes,7,2,60.0,Bob
8,44,Yes,9,4,35.0,Charlie
2,46,No,4,3,22.0,David
4,96,Yes,4,1,80.0,Eve
7,97,Yes,7,2,88.0,Alice
8,45,Yes,4,6,39.0,Bob
1,88,Yes,6,1,63.0,Charlie
4,61,Yes,8,0,44.0,David
6,88,Yes,4,1,72.0,Eve
3,52,No,6,7,33.0,Alice
5,51,No,7,7,39.0,Bob
9,43,No,8,9,45.0,Charlie
3,47,No,7,1,23.0,David
5,76,Yes,8,5,63.0,Eve
8,70,No,4,6,63.0,Alice
6,76,Yes,4,0,63.0,Bob
4,84,No,8,6,64.0,Charlie
8,65,Yes,6,7,62.0,David
3,82,No,6,8,64.0,Eve
3,47,Yes,6,7,28.0,Alice
4,79,No,5,2,60.0,Bob
9,72,No,9,7,70.0,Charlie
5,84,No,9,2,70.0,David
8,68,No,9,5,60.0,Eve
6,44,No,6,3,33.0,Alice
3,67,Yes,4,6,46.0,Bob
8,92,No,5,7,88.0,Charlie
9,79,Yes,6,9,78.0,David
8,56,No,4,5,47.0,Eve
4,94,No,5,9,75.0,Alice
6,62,No,4,3,51.0,Bob
1,84,Yes,8,7,61.0,Charlie
4,48,No,4,6,29.0,David
8,41,No,5,9,36.0,Eve
1,71,Yes,6,7,44.0,Alice
3,90,Yes,9,9,75.0,Bob
1,91,Yes,5,6,63.0,Charlie
9,88,Yes,6,2,85.0,David
2,70,No,6,2,46.0,Eve
9,46,Yes,7,8,44.0,Alice
4,69,Yes,8,6,55.0,Bob
2,97,No,7,0,76.0,Charlie
4,42,Yes,9,2,25.0,David
6,90,Yes,5,0,74.0,Eve
7,90,Yes,7,5,79.0,Alice
3,95,No,9,1,75.0,Bob
3,48,Yes,6,6,28.0,Charlie
8,49,Yes,5,7,44.0,David
5,85,Yes,7,5,72.0,Eve
4,89,No,4,4,72.0,Alice
7,97,No,9,9,94.0,Bob
7,86,Yes,9,3,79.0,Charlie
9,65,No,8,8,64.0,David
9,40,Yes,4,7,35.0,Eve
5,69,No,5,4,54.0,Alice
8,96,No,7,0,90.0,Bob
1,77,Yes,6,7,52.0,Charlie
9,54,Yes,7,7,50.0,David
8,64,Yes,5,6,58.0,Eve
6,45,No,5,6,33.0,Alice
3,57,Yes,5,7,38.0,Bob
3,40,No,5,0,17.0,Charlie
